SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
1287.2369	1229.1438	1506.5181	870.5608	2953.1904	2684.2634	1520.8433	1105.306	568.32996	1191.0288	1744.6497	1076.9445	238.63518	2719.9954	1167.4185	1481.9822	1435.4675	1223.8411	1218.6772
718.87244	848.8491	705.43756	1008.5603	6641.374	4945.0938	3014.0037	949.8052	462.38785	532.9029	2532.3499	587.031	318.26578	4576.218	3306.652	681.28394	947.0608	1586.9342	654.36426
1014.8508	1222.3331	725.3178	911.8339	1455.2004	1131.6003	1265.4564	1075.7611	877.2514	896.67883	1050.13	788.5639	1323.5322	1663.2445	1417.5565	1117.4363	923.0756	1191.0675	853.0797
368.19238	311.3136	267.88736	336.28732	978.87115	266.89127	341.87936	345.5829	357.54224	391.2764	263.71014	376.47778	236.14552	968.38605	381.6115	502.68298	561.54126	528.24316	338.4795
1811.6841	2086.7327	1552.6385	1542.9177	1293.8018	2044.4036	2216.6907	1899.6791	2425.5806	1179.8096	2960.3413	1934.4407	1754.5768	2254.9165	3020.0354	2058.0984	1949.224	2169.7517	1738.5337
1244.5907	1481.7798	1556.6465	1323.8174	3977.565	2581.0913	2196.0188	1401.4452000000001	1049.2563	1206.7109	2703.453	1560.1863	1515.0464	3840.54	3448.1511	1318.2452	1484.7753	1879.5631	1579.9015
1109.2065	1358.7866	1157.569	906.31213	1992.254	1056.628	1322.5804	1070.1919	783.44714	917.78613	2123.9565	807.2026	696.71344	3598.2542	1858.866	1098.9242	1142.708	1376.6338	931.792
1045.8151	954.4402	1039.5314	1261.8455	751.8539	388.28165	603.776	790.768	506.69305	527.40814	608.1199	593.4337	149.62265	799.4534	606.6883	895.0035	978.09607	785.60474	695.8647
400.8824	360.52304	342.1305	494.51187	558.3131	270.87878	738.32306	313.41708	768.495	230.4027	456.56522	410.0052	253.27303	1283.3273	635.91956	244.88812	351.8638	207.83829	228.30566
1094.9756	1144.0652	670.6885	742.57294	2833.724	652.7707	732.5295	611.4233	371.4698	871.03503	383.21844	1404.7838	1039.8959	2899.8044	1279.7048	736.3186	636.0865	764.5341	1111.016
962.64874	932.1331	458.50644	551.1694	2829.6873	2424.327	1119.9945	1049.0624	381.69626	434.00937	1233.3976	489.65607	323.04517	1036.8666	999.57556	732.5409	754.4888	683.6049	344.10068
1446.714	1269.2905	1133.3658	1143.0293	2638.9094	709.8131	1170.5675	1271.6531	1455.7949	924.16376	1361.5939	1151.3716	895.41644	3749.4592	1153.6378	1821.6296	1571.4274	1383.4579	1116.6793
387.53427	466.39633	335.01474	305.32382	850.2721	480.9628	537.9063	380.1655	386.8266	299.9207	573.7013	330.94836	234.37521	996.46857	508.8336	482.2506	351.64478	428.13556	238.31702
1578.6869	1524.4838	1777.3623	1752.2603	2202.1375	1793.4603	2054.009	1642.898	1204.1357	1269.9282	1969.0034	1262.8452	1371.4731	2333.1843	2326.4126	1615.7252	1367.2593	2012.5931	2832.579
1371.5208	1451.863	1531.7368	1315.704	2413.9697	1254.8424	949.6473	1076.1932	625.17487	974.894	959.7602	893.6171	373.2027	2016.1901	1380.7546	1206.8229	1025.9885	1346.84	1308.2083
1879.8024	2752.0884	1819.7737	1370.9486	21495.54	5466.384	2173.6917	4710.22	2049.4507	1961.1014	1356.2684	2164.3948	746.9956	3974.8318	1542.6923	2129.2634	1848.5492	1658.138	1327.8042
1021.37103	1053.2125	718.9936	859.65216	1791.0824	1522.83	1608.4963	1299.6472	823.5359	877.8996	1678.4717	869.5561	769.4471	1998.0208	2089.6619	1254.9281	993.3448	1693.5856	1136.5084
1954.7412	1947.7946	2126.9858	1827.5149	331.15173	141.55016	628.7791	1442.275	944.81274	1732.5345	618.75684	1653.0293	749.6443	1765.5182	813.6076	2211.4775	1875.9047	1431.1748	1360.7998
3203.693	3457.2837	3291.4136	2572.2998	3012.0007	3151.3188	3105.5466	3223.2166	2509.4456	2956.5999	3484.819	3159.3652	2811.4817	2923.6038	3887.5254	3493.5872	2955.5747	3973.0981	5692.9644
1649.0846	1348.0054	967.2832	1170.1864	10178.839	6988.795	3870.1016	1783.6683	2035.7129	1560.5127	2838.3013	1083.9209	1511.1888	8857.791	6485.952	1169.9355	1113.4335	1940.5822	1256.4911
2931.9985	2868.8276	2783.0735	2878.495	3358.9067	1549.7947	2339.39	1388.9946	1219.7428	1543.9583	1022.8971	1757.2015	621.03815	2778.307	2397.5684	1361.9966	1389.1584	1794.6062	1508.7783
860.4917	548.74615	688.13226	844.8754	1775.9163	497.56622	601.2557	570.174	741.4558	833.33795	331.38687	435.49927	372.81235	1256.845	593.24725	595.2222	628.71173	559.1736	837.2543
1218.4626	908.0274	1180.3	1848.055	9079.014	822.6252	1068.8619	1013.9693	1247.2427	1386.7422	536.5447	825.5553	1128.0382	8766.668	1241.4977	1253.26	901.7707	1046.5413	1267.9867
1383.0464	1241.0857	639.6983	751.77374	1746.3038	1672.6628	2282.8774	1530.4447	1140.96	883.5083	1717.8845	677.57544	1180.2087	2789.5334	3193.3174	1031.9332	1240.4825	1705.8685	954.04736
562.9936	274.8792	399.174	822.9637	1567.1938	358.03482	481.93698	469.94415	451.92355	571.0385	822.87286	581.79346	276.5852	2260.8547	531.30145	605.8137	790.85077	656.6632	344.9534
939.53723	814.74243	864.32904	1248.2145	1262.5504	896.9106	1114.9452000000001	867.9989	931.8387	1091.8523	728.86316	808.0223	597.4192	1540.1056	1220.0138	1202.5245	1031.0793	1303.6565	1092.9937
374.79788	364.35245	373.65533	278.56714	799.0819	159.55145	351.53723	428.48004	496.20306	438.93744	271.78622	886.8676	1895.6184	998.0948	363.1159	727.09863	541.38196	386.32193	651.77856
386.47	287.33783	368.97458	382.1825	1163.5505	286.7257	333.43118	338.28613	318.0904	418.74805	227.36034	257.61917	251.92796	814.3341	362.99384	267.408	354.7545	283.1222	304.73648
30.148176	271.07666	85.84582	945.3881	3.9737191	2.9658794	0.7586369	1.6247898	0	0.79789620000000006	4.9980636	5.1106853	1.4799545	9.018889	3.6075723	87.327614	0.8004806	11.227205	6.1858835
2230.6287	2552.615	2204.5044	1874.4752	2280.2568	2052.58	2847.434	2800.053	1942.7169	2062.4297	3820.2397	2994.643	2817.403	3497.7983	3124.1875	3070.5383	2731.5942	2937.6824	1598.8193
4560.609	3986.754	5702.8	4649.8477	848.37823	1511.3318	2301.7432	2811.5645	2679.472	2921.7979	2049.3447	3142.9094	1154.7308	1528.8601	3292.7227	3398.152	3391.6604	3374.2559	4932.334
2234.2153	2024.7444	2265.1096	1892.5012	3297.4187	1835.1614	2639.0637	2254.4202	2680.7852	3357.6528	2535.2483	3072.4143	4928.4956	5811.9775	3567.1272	2951.3254	3149.894	3270.8289	3438.9685
351.85764	903.7042	584.8772	483.359	1238.48	1318.8932	827.9365	784.7692	329.79437	207.27953	1342.662	264.51572	164.99841	947.52563	1125.7915	303.04285	330.07446	798.404	363.58688
1824.9355	1609.1487	2035.5825	1551.4124	595.2643	1113.3121	1533.662	1652.2394	1288.3927	1686.2328	1233.834	905.92694	481.8152	807.0818	1908.7814	1651.2596	1669.4327	2241.6912	2040.1439
5322.796	6744.8037	4703.2715	5172.001	4584.564	8290.376	9470.216	8492.069	4856.712	4308.961	12494.269	5617.125	5218.6445	7282.266	12980.699	6667.462	7011.8564	10047.497	6132.7993
1888.0105	1861.6512	2058.1667	1812.5175	2058.9832	2189.3428	1912.1897	2042.9414	1943.0586	1828.1498	1424.0206	2038.0413	1300.9089	1383.7147	1930.0178	1983.5273	1854.6337	1743.2533	3244.9067
193.9699	200.80673	120.74155	264.26587	578.75824	286.70834	1835.7258	269.3986	1788.9961	70.8203	128.32106	417.58234	212.92159	2553.378	1821.5094	12.633975	31.060175	112.19579	30.534138
428.91522	652.25525	417.24304	332.5676	764.05853	558.11774	416.31927	567.01776	528.2287	428.26782	830.0579	264.0825	162.41225	1026.6732	615.1597	245.12906	521.80884	772.0464	589.99225
741.5945	996.59515	508.1739	468.7297	946.3955	840.1469	924.2846	668.5915	604.5494	722.8807	1014.6239	542.9574	154.4187	992.44836	1008.5111	726.0746	700.5279	826.49207	693.4194
1061.0428	1216.5742	1095.9574	1062.2251	2519.5503	1071.0739	1041.4114	1045.3541	702.25366	971.0125	690.26733	1215.39	375.6618	2215.6248	1253.0149	1586.33	1554.3363	1432.3408	1153.9421
1299.0403	1178.2595	1152.0874	1263.6932	1863.4048	591.58777	1163.7014	1166.9231	967.6111	1577.1896	762.57605	1131.9789	790.1765	2284.4065	1092.9001	1796.1912	1496.4283	1372.1204	1275.5074
2534.5574	2471.1357	2615.6553	3809.5962	3347.0344	1771.95	2120.3113	2130.1675	3099.8726	2352.0342	2879.3337	2911.0312	1085.7369	3118.0361	1753.7643	1715.9756	2844.9946	1384.2565	1139.8657
2352.4534	2753.6438	2654.0273	2003.5706	2915.4753	1947.7087	2200.1077	2222.0864	1790.5798	2262.4978	1773.2322	2850.9377	1205.2252	3177.0486	1932.1665	2425.5908	2447.4055	2217.0198	2540.8271
297.18683	354.2655	510.13895	291.6238	891.51685	247.49731	278.66745	238.41948	449.7977	255.6381	110.87738	1047.9095	1055.9843	1234.4426	278.2686	540.26764	597.881	226.82062	368.81082
997.74304	955.63104	1031.2065	1344.8033	3361.126	926.5667	740.7691	818.3902	767.2767	595.96674	741.6813	608.1403	379.32623	3299.7773	885.8341	804.9426	838.9369	940.8428	662.1157
709.04865	643.1787	834.5894	831.2071	2339.5054	1416.2555	583.52155	714.2662	767.24585	872.9098	539.67334	792.13873	873.5625	746.7511	1805.8136	798.7027	711.71277	587.51416	647.4413
576.9605	279.35052	266.12708	430.18146	2442.616	638.7388	230.23184	568.31384	371.0454	441.77365	225.88446	303.61914	110.673004	1713.8389	587.7065	423.59506	391.20203	246.55467	232.74867
407.5007	434.9548	462.0856	400.48926	812.4715	606.49097	649.35693	482.40112	393.95892	367.3362	689.28925	431.61197	265.58585	712.63464	600.3456	447.89862	383.35306	568.53406	282.90463
222.71565	218.55635	248.03949	208.48315	1119.9968	78.76278	193.96432	235.06746	193.03694	227.00443	170.21996	216.39517	77.84163	1284.4379	206.76715	219.58913	175.98946	192.31248	188.8299
2703.7896	3467.488	2631.1252	1734.1926	6259.397	6907.6387	6566.995	3707.208	2239.02	2304.3862	6619.6484	3271.9731	1719.9414	9300.988	8351.696	4395.526	4345.617	5206.7754	3292.2366
1606.2137	1277.9891	1537.8112	2250.9949	1654.4352	1197.599	1296.5928	1190.4261	1270.3024	1018.16	1489.7039	651.87616	300.7396	1455.7208	1318.0094	914.6485	975.4591	1151.9607	719.4361
1170.884	1181.0057	1653.787	1047.375	580.55396	404.21454	708.7291	855.7584	652.7792	853.98505	505.78558	1459.9819	606.32635	956.75635	847.7407	1685.7219	1407.2632	1284.605	1251.6342
3498.3352	3373.973	2852.9363	3169.8762	2288.839	2707.1458	3409.7905	3925.0378	3868.9397	4197.023	4546.0386	4617.202	2906.1084	2567.9272	4088.3044	4779.287	3965.0828	5058.918	8782.275
566.1905	648.9645	249.82806	1439.9169	555.923	499.07257	359.3183	761.371	1286.492	967.59595	622.47687	554.55884	1377.0293	799.6932	912.4638	2073.3325	694.6104	797.3295	767.8258
1585.1166	1761.0577	1601.6041	1401.7999	3705.9482	993.7934	1127.8057	1188.8529	907.81396	1350.9385	1060.6614	1741.6663	655.554	3369.435	1251.6622	1870.077	1726.4224	1416.0594	856.2978
3511.073	3737.261	2560.3806	2341.5527	4402.786	6572.0757	4186.5625	3181.501	2835.2166	2773.8745	4037.198	4028.891	4384.6836	4910.6045	6691.2515	5340.791	3802.1924	4767.6074	4544.6978
2266.2104	1965.5184	1782.3346	2350.854	2226.2285	1725.8015	2208.2551	2439.937	1892.0542	2339.0518	3270.098	1958.5823	2034.5964	2629.405	3083.4556	2350.1672	1941.4321	2904.3928	3129.096
2095.055	2333.7014	2012.9733	1582.5912	9495.459	2841.1868	3096.5183	1828.2833	1179.5411	2305.4019	2225.5667	1858.9365	1170.5802	10123.743	3598.6658	2920.245	2191.094	3203.6675	3445.9062
1048.5718	1025.0795	1018.10645	1139.9473	3986.2463	770.50476	908.47174	941.23444	1103.1403	1413.0723	618.0316	790.827	1273.5638	3557.4543	931.2019	1301.4072	1082.1945	1177.0664	1194.3652
399.72818	458.79074	353.8067	388.46036	775.9207	328.53366	415.89996	627.57794	310.40778	362.1356	322.7712	605.71	207.25395	731.1284	385.46155	577.2643	832.08453	433.43118	205.11986
8494.515	9884.738	7921.8696	5743.457	5317.3193	10926.854	11896.099	10579.364	6707.9595	5666.9414	9990.051	6220.668	3700.092	7389.7544	14828.247	11882.545	12272.879	13355.756	16814.734
99.478195	168.8731	143.47566	153.59572	752.2217	75.55499	503.5059	122.621544	569.49646	69.25338	66.745415	237.43881	121.99795	2990.5044	401.06015	42.92437	65.60831	43.637196	78.2329
1653.5177	2065.885	1483.552	1520.3861	3212.0237	2811.8132	2432.5637	2218.102	932.8973	1512.4382	3980.023	1376.2374	730.05817	2927.8845	3577.291	2148.2627	2103.242	2923.6975	1937.8302
1039.0626	1557.595	1376.9694	1217.2078	1215.4135	1232.7312	696.3462	2030.8853	1203.7443	787.4434	2489.4783	364.95184	153.41287	1683.8258	1504.4565	834.3155	991.5981	1341.9423	778.2119
5358.5654	4353.8623	7509.6274	4029.3464	5878.5996	2986.242	5010.5884	4529.431	3143.5422	5639.924	2634.3406	4693.5015	3715.6172	5460.485	5379.5137	8200.093	5848.343	7741.2275	9301.851
1235.232	3358.7402	573.67004	282.58	11677.807	21154.889	3084.1252	6523.591	1755.2485	449.6736	2955.2322	633.21466	623.7149	1261.3796	1927.0441	488.4631	974.20154	839.0163	638.0901
439.9783	597.5875	347.2318	377.50754	588.2483	1148.5743	760.4252	634.59503	245.1419	416.05704	801.6772	493.5869	517.73157	443.77063	1011.6148	489.51117	469.0834	638.27875	200.1185
2194.5645	2601.4648	2099.64	2107.0044	4446.342	3317.7373	2382.018	1928.6589	1539.6232	2019.2096	3023.2693	2495.2688	2213.2039	4551.209	2971.2454	2346.1782	2215.123	2466.3647	1962.8402
913.9581	1136.141	789.4369	753.0038	1124.6588	1889.6793	1634.7505	1227.7507	721.09186	680.8891	2481.105	777.69684	581.9957	1549.8909	2313.956	1135.5603	987.4512	1384.9318	879.6824
1559.0796	1027.7673	1300.4326	1136.4415	2229.263	783.5793	1062.5576	1025.7808	1059.4165	1298.2496	712.4985	1311.6107	546.05414	1776.2408	816.3256	1174.4728	1121.6962	1120.9639	1179.3914
350.93195	237.09103	303.68973	343.66763	812.03815	271.7913	154.66266	165.51755	135.22737	201.55789	132.48741	332.47284	63.0965	424.91556	161.51424	235.97806	316.9261	220.71768	162.22789
650.1904	598.35736	537.7896	542.7393	1520.9258	793.33954	993.0319	1195.778	904.28314	987.7581	1150.6788	1803.6022	632.5089	2584.0889	1491.0746	957.9979	1715.4059	729.589	1021.8544
1603.1182	1440.4336	1121.2915	1323.5994	10124.842	2293.4329	1819.2812	1659.9607	723.73615	1153.7872	1233.304	1336.9497	866.1483	10139.725	1873.179	1502.4518	1054.0585	1605.6752	938.39545
992.3561	911.33606	1002.7568	1120.5111	1267.9432	2126.7634	1011.4322	1065.6715	917.17426	575.9574	1825.8481	746.0272	302.20575	1104.486	813.0963	666.3421	846.859	808.84705	683.1962
4599.524	3723.0774	4020.046	4437.843	5903.1367	3694.1208	4740.2817	3814.6174	3076.3157	4824.4067	2385.4255	3329.0825	4878.4917	7328.1826	6113.4756	5344.8574	3479.3389	6123.013	4725.165
801.7962	825.7102	827.2358	817.09467	1060.6411	1050.701	925.5801	1001.4877	639.33734	607.3126	1671.3097	596.0455	199.94502	1196.5151	1166.6045	857.0499	788.05237	1064.7303	645.89
1015.0392	1688.8734	1238.0563	473.184	1774.4668	2876.6753	1566.3807	1790.5679	1452.4673	772.5061	779.5941	598.96857	580.36804	389.0313	625.0054	1340.4075	1009.1521	1107.5696	1474.2109
800.42865	817.80536	667.7605	966.3372	628.13214	496.88226	655.5318	996.16974	1050.6194	844.1939	1213.6309	578.14154	867.6684	810.88116	870.8151	1416.4476	855.4924	1201.0222	1025.1553
2271.9426	2245.2346	1710.0288	2075.5576	3858.6448	5132.6914	3448.786	2560.3313	2405.8792	2135.3564	2289.541	2318.0237	1905.7653	3609.7646	4429.078	1933.4105	2196.6445	1922.2404	1370.7974
1659.7528	1994.8114	1144.4102	976.6206	5332.7866	3753.1978	3012.3142	1533.2627	532.0923	494.0606	3884.1304	588.925	500.0351	5706.038	4371.4688	813.3598	793.6804	2561.12	800.3793
852.3064	908.7359	1119.2314	920.1217	3388.9604	406.5762	776.2177	797.79083	731.1882	1051.4277	756.3065	2050.7478	1218.2733	6247.941	840.79956	1512.4274	1284.2114	1101.8944	1209.4397
2104.909	2563.2986	1319.1766	1344.4363	2884.5928	3929.296	3390.796	2304.9968	1161.7815	1109.1396	4005.7917	982.3357	731.3471	3948.223	5195.3364	1946.233	1964.6722	3803.0813	1405.7625
1429.3947	1426.2595	968.5319	752.1427	3764.3076	3830.718	1894.3004	1311.1754	1011.6075	342.84824	1557.9554	454.99268	276.41608	3527.8372	3054.7275	933.1098	1045.358	1729.7675	774.1125
1588.3971	2035.443	1466.8545	1082.2366	2487.714	2546.8364	2509.3584	1804.0079	1153.1982	665.127	3028.4673	926.6344	1060.3127	3636.4233	2956.339	1389.1831	1489.9009	2666.3674	1306.6965
19163.72	21452.008	18993.672	13629.607	19752.25	10531.383	20397.172	14645.57	8299.105	16023.2295	25895.611	21255.094	6113.7544	109942.89	39487.11	23037.307	28249.334	20324.666	12584.336
553.1833	866.20496	391.2291	226.26804	1339.9478	1810.2202	855.4376	716.20575	327.28928	220.35356	1943.1195	316.18304	121.021454	1513.938	1500.3129	551.40125	914.66504	1142.613	419.44064
585.7367	602.4546	544.40546	651.6122	163.69775	311.68512	379.7548	735.20856	783.8635	671.1737	938.5466	612.94666	481.61633	281.4064	548.4021	695.2447	766.9682	485.71408	731.3639
708.6435	1164.7174	823.17017	393.91742	2155.813	2200.8857	1096.3322	772.1978	362.44205	357.48294	1164.2334	456.1952	236.50925	1851.4595	1366.3502	566.22217	527.9388	788.06134	398.1235
1755.7563	1492.6781	1329.7026	1994.1925	1994.8164	1256.3785	1407.7972	1121.5354	895.5098	1552.1615	1560.2617	1326.3055	1233.1805	3171.6885	1581.3176	1606.8221	1298.9016	1197.2572	1074.596
1047.4845	1038.6122	1012.1939	840.27216	4874.931	3832.8228	2605.0115	298.81342	867.8888	286.23975	418.2457	431.7358	1050.0814	3578.6724	3665.7468	608.4528	897.5122	1241.5762	561.6428
453.7186	277.0014	485.53256	727.2728	12.060053	30.703289	67.07547	248.49713	205.14624	287.29465	161.00204	120.45532	0	3.9791844	72.429726	175.24457	198.40068	143.19589	70.336914
529.7001	642.96936	326.59454	377.7613	1068.9452000000001	104.263084	199.69405	84.834625	41.073	78.16507	89.70545	335.98276	49.183887	2084.5618	268.98618	235.98222	245.96353	189.7466	65.278946
744.2467	1120.853	996.7654	577.52655	2167.4934	588.54987	923.25806	819.16876	515.59796	541.0101	342.90375	1741.6522	1964.611	2737.499	623.2552	1211.878	1229.6215	732.84753	276.2728
758.36597	770.70074	638.03503	597.31433	748.5286	625.9993	797.7511	517.78436	450.71875	566.45294	718.32697	881.266	334.1908	1153.9954	701.2367	655.1529	999.9788	464.39288	324.599
6789.2246	8830.319	6319.5034	6370.3843	3269.647	8080.83	7885.6533	9792.878	7615.732	3246.0063	16396.02	4479.4775	3427.9348	5074.2866	12440.501	6346.8267	7583.8003	9561.564	8446.743
499.2969	644.5461	532.76086	366.85358	1530.7393	381.52847	595.57227	499.56204	493.87198	582.5675	409.11267	1239.9781	1087.3529	1586.2443	668.07794	817.1203	799.60144	456.40714	636.83624
591.31464	788.2985	502.0002	507.9234	1233.7347	1335.4224	925.53644	641.7771	414.6825	265.10626	1050.3088	412.2924	286.0714	1202.8904	998.77844	316.89502	572.9978	728.55035	542.35175
16429.004	13971.488	13471.404	17044.375	8548.779	13517.08	16725.19	18349.592	26114.836	15946.84	20895.508	14891.094	18546.295	11544.354	20039.225	19724.705	14884.36	20080.316	30216.068
647.4139	814.85	508.59772	566.5961	2036.0491	672.48694	965.59	700.83765	529.78235	667.55853	504.14496	1124.0566	1413.9348	2960.5981	1240.5013	760.90674	871.39136	703.38403	660.38763
1477.4036	1750.0267	1554.3455	1187.2167	3684.0547	2121.021	2064.2576	1408.8671	808.1903	893.3128	1235.4056	689.51355	277.16415	4303.835	2216.3032	1254.5881	1422.1414	1843.257	875.5178
3095.2456	3862.3203	2628.0798	2354.1692	2623.5225	3996.3623	4264.508	4231.487	2911.3865	2250.5764	7400.1616	1558.4911	1465.6698	3777.0435	4940.8975	3086.7751	2320.211	4652.525	4066.4995
952.61884	1114.2499	483.96762	451.88828	1370.8488	410.754	504.46744	385.12393	146.14046	244.74216	543.8896	150.72398	130.3978	1053.3193	228.33191	483.97784	592.8136	337.89673	240.62315
416.34055	546.7646	435.72214	443.91672	2097.9058	448.00305	341.34415	405.32898	337.62137	302.1675	317.0566	838.87805	359.9496	1298.5486	387.33066	494.74527	549.50037	386.73117	353.78848
1680.4207	1559.0233	1864.105	1295.4948	1646.7551	1331.448	1888.0303	1440.9329	1488.6202	2017.074	1256.9706	1229.9596	682.1947	3013.1565	2049.0046	2131.7515	1755.6826	1997.7109	2274.214
1545.0181	2010.978	938.51984	1201.4303	17970.057	4274.8315	2619.9116	1501.1304	640.1876	703.26495	1440.4437	591.1888	251.28578	11415.405	2609.9531	1738.1292	1324.769	1883.7019	627.5067
436.13513	554.24475	378.05414	487.88354	1111.6476	503.33798	444.39465	540.9774	436.60324	322.07672	842.78326	770.33185	75.95926	1366.8737	543.6577	429.73215	681.7942	439.23395	252.31564
1682.8115	1612.8142	2069.4216	1907.3751	2920.0293	979.2191	1040.9276	1377.7297	1276.5676	948.4595	1088.6335	1622.286	360.26556	2250.1475	1014.6573	1665.2249	1982.5708	1109.3632	973.01544
304.08942	703.8873	358.87354	292.3635	2671.5613	472.0093	615.98566	328.10632	242.8834	100.2459	312.85052	306.6008	118.07709	2466.0168	614.76416	317.87357	540.4451	556.72986	67.70401
1611.4208	1935.794	1768.2803	1410.0192	5567.744	2214.8826	2074.245	1342.5371	724.83527	650.53656	1779.0999	1040.8853	330.51382	7562.0103	2786.236	1029.1483	1299.3723	1812.4183	913.6786
417.28598	524.0206	289.73572	205.14726	2551.7888	1116.3735	1866.2659	718.1362	2912.6055	452.71274	513.8418	1518.6772	1329.453	3663.647	1560.2604	473.2776	672.3002	402.27307	562.45135
4806.131	5615.24	4283.0566	4593.133	2352.659	3351.9365	4602.257	6010.9507	6261.079	4391.5435	7318.6006	4669.9795	4135.451	3686.106	5931.1816	6218.9785	5693.0747	6466.669	8717.957
792.9509	1035.7231	936.71747	732.51685	942.7153	1019.0542	1269.1125	1218.9011	929.1598	947.0861	1717.3402	827.55774	835.16986	1322.5247	1677.0338	991.2079	1050.4684	1400.7457	1548.7687
